airport,fl_date,precip,snow,snowdepth,windgust,cloudcover,weather
JFK,2018-12-30,0.0,0.0,0.0,25.9,82.8,cloudy
JFK,2018-12-31,27.67,0.0,0.0,40.7,90.2,rainy
JFK,2019-01-01,7.69,0.0,0.0,64.8,70.9,rainy
JFK,2019-01-02,0.0,0.0,0.0,31.7,71.2,cloudy
JFK,2019-01-03,0.0,0.0,0.0,50.8,69.3,wind
JFK,2019-01-04,0.0,0.0,0.0,59.0,69.8,wind
JFK,2019-01-05,10.53,0.0,0.0,48.1,79.1,rainy
JFK,2019-01-06,0.0,0.0,0.0,73.0,54.8,wind
JFK,2019-01-07,0.0,0.0,0.0,51.8,47.8,cloudy
JFK,2019-01-08,2.59,0.0,0.0,0.0,85.8,rainy
JFK,2019-01-09,3.61,0.0,0.0,70.4,61.4,rainy
JFK,2019-01-10,0.0,0.0,0.0,70.0,65.6,wind
JFK,2019-01-11,0.0,0.0,0.0,59.0,30.4,wind
JFK,2019-01-12,0.0,0.0,0.0,31.7,56.8,cloudy
JFK,2019-01-13,0.0,0.0,0.0,50.0,69.4,cloudy
JFK,2019-01-14,0.0,0.0,0.0,57.2,58.4,wind
JFK,2019-01-15,0.0,0.0,0.0,0.0,38.8,cloudy
JFK,2019-01-16,0.0,0.0,0.0,42.1,64.3,cloudy
JFK,2019-01-17,0.01,1.88,1.88,81.4,64.6,snow
JFK,2019-01-18,1.2,1.04,3.0,76.0,78.9,snow
JFK,2019-01-19,5.15,0.0,1.03,50.0,73.9,rainy
JFK,2019-01-20,34.6,0.0,0.0,74.1,77.9,rainy
JFK,2019-01-21,0.01,0.0,0.0,75.4,38.8,snow
JFK,2019-01-22,0.0,0.0,0.0,70.2,31.3,wind
JFK,2019-01-23,0.0,0.0,0.0,0.0,82.7,wind
JFK,2019-01-24,32.63,0.0,0.0,66.5,79.4,rainy
JFK,2019-01-25,0.0,0.0,0.0,55.4,48.5,wind
JFK,2019-01-26,0.0,0.0,0.0,49.3,52.1,wind
JFK,2019-01-27,0.0,0.0,0.0,60.8,55.2,wind
JFK,2019-01-28,0.01,0.0,0.0,88.9,62.0,snow
JFK,2019-01-29,5.24,0.0,0.0,77.8,69.5,rainy
JFK,2019-01-30,0.17,0.63,0.62,78.4,31.3,snow
JFK,2019-01-31,0.0,0.35,1.0,50.0,23.6,snow
JFK,2019-02-01,0.0,0.0,0.0,42.5,41.7,cloudy
JFK,2019-02-02,0.01,0.0,0.0,64.8,71.8,snow
JFK,2019-02-03,0.0,0.0,0.0,0.0,51.5,cloudy
JFK,2019-02-04,0.0,0.0,0.0,64.8,29.0,cloudy
JFK,2019-02-05,0.01,0.0,0.0,68.4,63.1,rainy
JFK,2019-02-06,9.08,0.0,0.0,33.5,57.8,rainy
JFK,2019-02-07,7.22,0.0,0.0,44.8,99.8,rainy
JFK,2019-02-08,2.96,0.0,0.0,79.6,55.5,rainy
JFK,2019-02-09,0.01,0.0,0.0,66.6,27.5,snow
JFK,2019-02-10,0.01,0.0,0.0,94.7,47.4,snow
JFK,2019-02-11,0.0,0.0,0.0,57.2,81.4,cloudy
JFK,2019-02-12,19.04,1.88,1.88,55.4,85.1,snow
JFK,2019-02-13,3.45,1.04,3.0,60.9,63.2,snow
JFK,2019-02-14,0.01,0.0,1.04,68.4,64.0,rainy
JFK,2019-02-15,0.0,0.0,0.0,90.7,76.5,wind
JFK,2019-02-16,0.0,0.0,0.0,48.1,44.7,wind
JFK,2019-02-17,0.64,0.0,0.0,33.5,41.8,snow
JFK,2019-02-18,2.81,0.0,0.0,65.6,68.3,rainy
JFK,2019-02-19,0.0,0.0,0.0,72.4,68.3,wind
JFK,2019-02-20,12.24,1.88,1.88,0.0,79.2,snow
JFK,2019-02-21,8.6,1.04,3.0,76.0,77.9,snow
JFK,2019-02-22,0.0,0.0,1.04,70.2,77.9,cloudy
JFK,2019-02-23,0.0,0.0,0.0,57.2,87.4,cloudy
JFK,2019-02-24,22.55,0.0,0.0,71.2,85.2,rainy
JFK,2019-02-25,0.0,0.0,0.0,81.8,43.6,wind
JFK,2019-02-26,0.0,0.0,0.0,58.5,29.7,wind
JFK,2019-02-27,0.0,0.0,0.0,55.4,78.0,cloudy
JFK,2019-02-28,0.3,0.0,0.0,48.5,67.5,snow
JFK,2019-03-01,0.84,5.05,5.05,0.0,84.6,snow
JFK,2019-03-02,16.39,2.79,8.07,37.1,87.9,snow
JFK,2019-03-03,10.77,1.25,4.74,31.7,67.5,snow
JFK,2019-03-04,14.82,0.7,5.0,40.7,74.6,snow
JFK,2019-03-05,0.0,0.0,3.7,64.8,36.1,wind
JFK,2019-03-06,0.01,0.0,3.0,59.1,44.8,snow
JFK,2019-03-07,0.0,0.0,1.04,54.5,50.2,wind
JFK,2019-03-08,0.0,0.0,0.0,76.0,75.5,cloudy
JFK,2019-03-09,0.0,0.0,0.0,53.6,58.4,cloudy
JFK,2019-03-10,21.81,0.0,0.0,68.2,92.4,rainy
JFK,2019-03-11,0.0,0.0,0.0,52.7,58.7,wind
JFK,2019-03-12,0.0,0.0,0.0,60.2,41.7,wind
JFK,2019-03-13,0.0,0.0,0.0,72.4,47.4,cloudy
JFK,2019-03-14,0.0,0.0,0.0,57.2,69.0,wind
JFK,2019-03-15,3.82,0.0,0.0,53.6,66.8,rainy
JFK,2019-03-16,0.32,0.0,0.0,59.2,75.5,rainy
JFK,2019-03-17,0.0,0.0,0.0,53.6,41.1,wind
JFK,2019-03-18,0.0,0.0,0.0,51.8,44.9,cloudy
JFK,2019-03-19,0.0,0.0,0.0,63.0,32.9,cloudy
JFK,2019-03-20,0.0,0.0,0.0,66.6,44.0,cloudy
JFK,2019-03-21,8.57,0.0,0.0,55.3,76.1,rainy
JFK,2019-03-22,22.78,0.0,0.0,70.0,81.4,rainy
JFK,2019-03-23,0.0,0.0,0.0,72.2,44.5,wind
JFK,2019-03-24,0.0,0.0,0.0,50.0,39.8,wind
JFK,2019-03-25,0.0,0.0,0.0,96.1,76.2,cloudy
JFK,2019-03-26,0.0,0.0,0.0,50.8,29.6,wind
JFK,2019-03-27,0.0,0.0,0.0,51.8,43.0,cloudy
JFK,2019-03-28,0.0,0.0,0.0,35.3,48.0,wind
JFK,2019-03-29,0.0,0.0,0.0,63.0,84.3,cloudy
JFK,2019-03-30,0.0,0.0,0.0,59.2,67.1,wind
JFK,2019-03-31,2.98,0.0,0.0,57.2,63.2,rainy
JFK,2019-04-01,0.0,0.0,0.0,60.8,29.0,wind
JFK,2019-04-02,0.8,0.0,0.0,37.1,70.7,rainy
JFK,2019-04-03,0.8,0.0,0.0,72.2,34.0,rainy
JFK,2019-04-04,0.0,0.0,0.0,60.8,46.7,wind
JFK,2019-04-05,3.89,0.0,0.0,31.7,78.2,rainy
JFK,2019-04-06,2.16,0.0,0.0,0.0,61.0,rainy
JFK,2019-04-07,0.0,0.0,0.0,53.6,55.8,cloudy
JFK,2019-04-08,6.84,0.0,0.0,76.0,67.2,rainy
JFK,2019-04-09,0.31,0.0,0.0,27.7,92.7,rainy
JFK,2019-04-10,0.0,0.0,0.0,59.0,36.4,wind
JFK,2019-04-11,0.01,0.0,0.0,61.0,81.0,rainy
JFK,2019-04-12,3.88,0.0,0.0,62.8,78.7,rainy
JFK,2019-04-13,20.82,0.0,0.0,53.6,65.1,rainy
JFK,2019-04-14,0.0,0.0,0.0,35.3,73.4,cloudy
JFK,2019-04-15,12.52,0.0,0.0,83.3,63.0,rainy
JFK,2019-04-16,0.01,0.0,0.0,64.8,34.7,rainy
JFK,2019-04-17,0.0,0.0,0.0,66.6,77.7,cloudy
JFK,2019-04-18,0.0,0.0,0.0,58.9,84.1,wind
JFK,2019-04-19,0.31,0.0,0.0,63.8,64.6,rainy
JFK,2019-04-20,12.96,0.0,0.0,59.4,85.3,rainy
JFK,2019-04-21,0.3,0.0,0.0,60.8,65.6,rainy
JFK,2019-04-22,12.26,0.0,0.0,66.6,68.6,rainy
JFK,2019-04-23,0.01,0.0,0.0,76.0,52.2,rainy
JFK,2019-04-24,0.82,0.0,0.0,72.0,44.9,rainy
JFK,2019-04-25,0.9,0.0,0.0,88.9,71.6,rainy
JFK,2019-04-26,25.81,0.0,0.0,63.0,88.4,rainy
JFK,2019-04-27,1.08,0.0,0.0,69.8,63.2,rainy
JFK,2019-04-28,0.3,0.0,0.0,40.7,68.1,rainy
JFK,2019-04-29,0.0,0.0,0.0,66.6,56.5,cloudy
JFK,2019-04-30,3.29,0.0,0.0,0.0,84.3,rainy
JFK,2019-05-01,0.6,0.0,0.0,25.9,82.7,rainy
JFK,2019-05-02,4.59,0.0,0.0,63.9,76.9,rainy
JFK,2019-05-03,1.8,0.0,0.0,0.0,99.8,rainy
JFK,2019-05-04,6.2,0.0,0.0,35.3,88.7,rainy
JFK,2019-05-05,37.95,0.0,0.0,45.3,87.4,rainy
JFK,2019-05-06,0.8,0.0,0.0,44.6,59.4,rainy
JFK,2019-05-07,1.02,0.0,0.0,63.0,62.9,rainy
JFK,2019-05-08,0.0,0.0,0.0,59.2,61.8,cloudy
JFK,2019-05-09,0.0,0.0,0.0,44.6,76.6,wind
JFK,2019-05-10,0.31,0.0,0.0,79.6,71.5,rainy
JFK,2019-05-11,0.6,0.0,0.0,64.8,65.6,rainy
JFK,2019-05-12,25.02,0.0,0.0,50.0,88.6,rainy
JFK,2019-05-13,16.57,0.0,0.0,47.9,86.8,rainy
JFK,2019-05-14,2.96,0.0,0.0,109.1,86.0,rainy
JFK,2019-05-15,0.97,0.0,0.0,50.0,58.0,rainy
JFK,2019-05-16,1.31,0.0,0.0,90.7,61.9,rainy
JFK,2019-05-17,6.31,0.0,0.0,92.5,55.3,rainy
JFK,2019-05-18,0.01,0.0,0.0,64.8,57.7,rainy
JFK,2019-05-19,3.57,0.0,0.0,68.3,56.8,rainy
JFK,2019-05-20,0.02,0.0,0.0,64.8,52.3,rainy
JFK,2019-05-21,0.01,0.0,0.0,57.5,45.9,rainy
JFK,2019-05-22,0.0,0.0,0.0,81.4,67.9,cloudy
JFK,2019-05-23,10.45,0.0,0.0,59.4,70.8,rainy
JFK,2019-05-24,0.0,0.0,0.0,64.8,50.1,wind
JFK,2019-05-25,0.0,0.0,0.0,45.2,48.2,wind
JFK,2019-05-26,3.9,0.0,0.0,55.4,65.9,rainy
JFK,2019-05-27,0.01,0.0,0.0,70.2,44.2,rainy
JFK,2019-05-28,2.45,0.0,0.0,48.1,64.3,rainy
JFK,2019-05-29,11.74,0.0,0.0,31.7,80.0,rainy
JFK,2019-05-30,30.63,0.0,0.0,72.0,96.4,rainy
JFK,2019-05-31,0.58,0.0,0.0,83.2,51.0,rainy
JFK,2019-06-01,0.0,0.0,0.0,68.4,75.8,cloudy
JFK,2019-06-02,6.45,0.0,0.0,57.2,62.7,rainy
JFK,2019-06-03,0.0,0.0,0.0,72.2,43.1,wind
JFK,2019-06-04,0.0,0.0,0.0,90.7,34.7,wind
JFK,2019-06-05,3.9,0.0,0.0,57.4,73.0,rainy
JFK,2019-06-06,15.85,0.0,0.0,64.8,78.2,rainy
JFK,2019-06-07,0.01,0.0,0.0,90.7,60.3,rainy
JFK,2019-06-08,0.0,0.0,0.0,51.8,55.3,wind
JFK,2019-06-09,0.0,0.0,0.0,50.0,55.9,cloudy
JFK,2019-06-10,11.61,0.0,0.0,43.9,82.3,rainy
JFK,2019-06-11,5.42,0.0,0.0,50.9,54.0,rainy
JFK,2019-06-12,0.0,0.0,0.0,63.0,63.9,wind
JFK,2019-06-13,16.41,0.0,0.0,51.9,73.0,rainy
JFK,2019-06-14,0.01,0.0,0.0,51.8,48.7,rainy
JFK,2019-06-15,0.0,0.0,0.0,83.3,65.7,wind
JFK,2019-06-16,3.09,0.0,0.0,76.0,66.4,rainy
JFK,2019-06-17,0.0,0.0,0.0,59.0,62.3,cloudy
JFK,2019-06-18,35.04,0.0,0.0,79.6,73.7,rainy
JFK,2019-06-19,0.81,0.0,0.0,77.8,92.2,rainy
JFK,2019-06-20,19.18,0.0,0.0,31.7,71.4,rainy
JFK,2019-06-21,14.84,0.0,0.0,72.0,59.8,rainy
JFK,2019-06-22,0.05,0.0,0.0,48.1,46.4,rainy
JFK,2019-06-23,0.0,0.0,0.0,50.0,31.7,cloudy
JFK,2019-06-24,0.0,0.0,0.0,79.6,55.0,cloudy
JFK,2019-06-25,5.33,0.0,0.0,63.0,75.7,rainy
JFK,2019-06-26,0.0,0.0,0.0,70.4,50.4,cloudy
JFK,2019-06-27,0.0,0.0,0.0,68.4,38.4,cloudy
JFK,2019-06-28,0.0,0.0,0.0,88.9,44.8,cloudy
JFK,2019-06-29,0.8,0.0,0.0,70.2,54.6,rainy
JFK,2019-06-30,1.5,0.0,0.0,62.9,52.7,rainy
JFK,2019-07-01,0.02,0.0,0.0,76.0,28.7,rainy
JFK,2019-07-02,0.0,0.0,0.0,72.2,52.3,cloudy
JFK,2019-07-03,2.31,0.0,0.0,77.8,64.1,rainy
JFK,2019-07-04,0.01,0.0,0.0,79.6,42.6,rainy
JFK,2019-07-05,0.0,0.0,0.0,33.5,85.6,cloudy
JFK,2019-07-06,0.03,0.0,0.0,53.5,64.5,rainy
JFK,2019-07-07,0.0,0.0,0.0,63.0,52.1,cloudy
JFK,2019-07-08,0.31,0.0,0.0,81.4,55.0,rainy
JFK,2019-07-09,0.0,0.0,0.0,85.0,42.4,cloudy
JFK,2019-07-10,0.01,0.0,0.0,76.0,56.5,rainy
JFK,2019-07-11,14.94,0.0,0.0,70.2,72.4,rainy
JFK,2019-07-12,0.94,0.0,0.0,65.7,59.5,rainy
JFK,2019-07-13,0.0,0.0,0.0,77.8,20.2,sunny
JFK,2019-07-14,0.0,0.0,0.0,44.6,36.5,cloudy
JFK,2019-07-15,0.01,0.0,0.0,79.6,63.0,rainy
JFK,2019-07-16,0.0,0.0,0.0,81.5,57.4,wind
JFK,2019-07-17,18.09,0.0,0.0,85.1,62.1,rainy
JFK,2019-07-18,4.5,0.0,0.0,90.7,78.1,rainy
JFK,2019-07-19,0.0,0.0,0.0,75.8,62.0,cloudy
JFK,2019-07-20,0.0,0.0,0.0,42.5,50.3,wind
JFK,2019-07-21,0.0,0.0,0.0,39.1,47.3,cloudy
JFK,2019-07-22,39.98,0.0,0.0,66.6,57.1,rainy
JFK,2019-07-23,52.62,0.0,0.0,72.2,80.6,rainy
JFK,2019-07-24,0.01,0.0,0.0,68.4,53.0,rainy
JFK,2019-07-25,0.01,0.0,0.0,88.9,44.0,rainy
JFK,2019-07-26,0.01,0.0,0.0,76.0,25.3,rainy
JFK,2019-07-27,0.0,0.0,0.0,37.1,29.7,cloudy
JFK,2019-07-28,0.0,0.0,0.0,81.4,36.4,cloudy
JFK,2019-07-29,0.0,0.0,0.0,77.8,41.0,wind
JFK,2019-07-30,0.02,0.0,0.0,66.6,32.5,rainy
JFK,2019-07-31,0.08,0.0,0.0,59.0,49.5,rainy
JFK,2019-08-01,0.0,0.0,0.0,72.0,61.1,cloudy
JFK,2019-08-02,0.0,0.0,0.0,76.0,61.9,cloudy
JFK,2019-08-03,0.0,0.0,0.0,33.5,57.6,cloudy
JFK,2019-08-04,0.32,0.0,0.0,55.4,56.0,rainy
JFK,2019-08-05,0.0,0.0,0.0,77.8,55.5,cloudy
JFK,2019-08-06,0.01,0.0,0.0,68.4,58.8,rainy
JFK,2019-08-07,25.47,0.0,0.0,53.6,60.1,rainy
JFK,2019-08-08,0.01,0.0,0.0,72.2,52.4,rainy
JFK,2019-08-09,1.2,0.0,0.0,85.0,39.4,rainy
JFK,2019-08-10,0.0,0.0,0.0,70.2,32.6,cloudy
JFK,2019-08-11,0.0,0.0,0.0,59.2,34.1,cloudy
JFK,2019-08-12,0.0,0.0,0.0,79.6,33.5,wind
JFK,2019-08-13,1.89,0.0,0.0,68.4,67.7,rainy
JFK,2019-08-14,6.04,0.0,0.0,73.8,75.2,rainy
JFK,2019-08-15,0.0,0.0,0.0,27.7,58.9,cloudy
JFK,2019-08-16,0.0,0.0,0.0,72.0,56.0,cloudy
JFK,2019-08-17,0.0,0.0,0.0,0.0,70.5,cloudy
JFK,2019-08-18,0.15,0.0,0.0,72.0,65.9,rainy
JFK,2019-08-19,3.79,0.0,0.0,53.6,54.2,rainy
JFK,2019-08-20,0.0,0.0,0.0,74.2,62.8,cloudy
JFK,2019-08-21,9.4,0.0,0.0,68.4,60.2,rainy
JFK,2019-08-22,17.2,0.0,0.0,83.2,59.6,rainy
JFK,2019-08-23,3.44,0.0,0.0,70.2,56.4,rainy
JFK,2019-08-24,0.0,0.0,0.0,55.4,48.0,cloudy
JFK,2019-08-25,0.0,0.0,0.0,44.6,62.5,wind
JFK,2019-08-26,0.0,0.0,0.0,44.5,54.8,cloudy
JFK,2019-08-27,0.0,0.0,0.0,68.4,58.6,cloudy
JFK,2019-08-28,11.6,0.0,0.0,85.0,68.4,rainy
JFK,2019-08-29,0.0,0.0,0.0,64.8,37.1,cloudy
JFK,2019-08-30,0.0,0.0,0.0,81.4,22.8,sunny
JFK,2019-08-31,0.0,0.0,0.0,29.5,56.1,cloudy
JFK,2019-09-01,0.0,0.0,0.0,35.3,60.0,cloudy
JFK,2019-09-02,16.3,0.0,0.0,55.4,63.8,rainy
JFK,2019-09-03,0.0,0.0,0.0,92.5,33.9,cloudy
JFK,2019-09-04,4.08,0.0,0.0,79.6,55.7,rainy
JFK,2019-09-05,0.0,0.0,0.0,66.6,56.8,cloudy
JFK,2019-09-06,6.19,0.0,0.0,48.4,72.4,rainy
JFK,2019-09-07,1.1,0.0,0.0,70.2,51.9,rainy
JFK,2019-09-08,0.0,0.0,0.0,0.0,54.9,cloudy
JFK,2019-09-09,0.0,0.0,0.0,81.4,59.8,cloudy
JFK,2019-09-10,0.0,0.0,0.0,59.0,51.2,cloudy
JFK,2019-09-11,0.0,0.0,0.0,81.4,47.0,cloudy
JFK,2019-09-12,0.31,0.0,0.0,76.0,70.9,rainy
JFK,2019-09-13,0.0,0.0,0.0,40.6,58.6,wind
JFK,2019-09-14,0.0,0.0,0.0,57.0,69.1,wind
JFK,2019-09-15,0.0,0.0,0.0,61.2,56.9,cloudy
JFK,2019-09-16,0.0,0.0,0.0,83.2,67.5,cloudy
JFK,2019-09-17,0.0,0.0,0.0,40.7,32.0,cloudy
JFK,2019-09-18,0.0,0.0,0.0,46.4,40.7,cloudy
JFK,2019-09-19,0.0,0.0,0.0,85.0,19.2,sunny
JFK,2019-09-20,0.0,0.0,0.0,67.5,52.8,cloudy
JFK,2019-09-21,0.0,0.0,0.0,0.0,35.5,cloudy
JFK,2019-09-22,0.0,0.0,0.0,85.1,39.8,wind
JFK,2019-09-23,0.0,0.0,0.0,41.7,49.8,cloudy
JFK,2019-09-24,0.01,0.0,0.0,42.5,59.7,rainy
JFK,2019-09-25,0.0,0.0,0.0,79.6,36.4,cloudy
JFK,2019-09-26,0.0,0.0,0.0,55.4,35.8,wind
JFK,2019-09-27,0.0,0.0,0.0,76.0,39.3,cloudy
JFK,2019-09-28,0.0,0.0,0.0,45.9,50.0,wind
JFK,2019-09-29,0.0,0.0,0.0,46.4,45.8,wind
JFK,2019-09-30,0.0,0.0,0.0,0.0,69.9,cloudy
JFK,2019-10-01,0.0,0.0,0.0,0.0,74.3,cloudy
JFK,2019-10-02,8.88,0.0,0.0,48.0,58.0,rainy
JFK,2019-10-03,5.9,0.0,0.0,50.0,87.2,rainy
JFK,2019-10-04,2.59,0.0,0.0,63.0,60.4,rainy
JFK,2019-10-05,0.0,0.0,0.0,33.5,36.4,cloudy
JFK,2019-10-06,0.0,0.0,0.0,47.2,68.3,wind
JFK,2019-10-07,0.0,0.0,0.0,57.2,74.9,wind
JFK,2019-10-08,0.31,0.0,0.0,63.9,62.9,rainy
JFK,2019-10-09,16.26,0.0,0.0,51.8,86.2,rainy
JFK,2019-10-10,0.0,0.0,0.0,55.4,67.5,wind
JFK,2019-10-11,0.0,0.0,0.0,59.2,61.9,wind
JFK,2019-10-12,0.0,0.0,0.0,38.9,81.7,cloudy
JFK,2019-10-13,0.0,0.0,0.0,77.8,56.6,cloudy
JFK,2019-10-14,0.0,0.0,0.0,85.3,38.9,cloudy
JFK,2019-10-15,0.0,0.0,0.0,73.8,30.5,cloudy
JFK,2019-10-16,25.96,0.0,0.0,70.6,60.5,rainy
JFK,2019-10-17,0.0,0.0,0.0,80.2,81.8,wind
JFK,2019-10-18,0.0,0.0,0.0,76.0,57.5,wind
JFK,2019-10-19,0.0,0.0,0.0,59.0,33.8,cloudy
JFK,2019-10-20,14.25,0.0,0.0,31.7,66.3,rainy
JFK,2019-10-21,0.01,0.0,0.0,74.0,46.8,rainy
JFK,2019-10-22,8.8,0.0,0.0,42.5,52.4,rainy
JFK,2019-10-23,3.98,0.0,0.0,83.2,31.8,rainy
JFK,2019-10-24,0.0,0.0,0.0,91.6,2.3,sunny
JFK,2019-10-25,0.0,0.0,0.0,79.6,46.7,cloudy
JFK,2019-10-26,0.0,0.0,0.0,76.0,60.2,cloudy
JFK,2019-10-27,21.75,0.0,0.0,64.7,70.2,rainy
JFK,2019-10-28,0.26,0.0,0.0,77.8,45.3,rainy
JFK,2019-10-29,1.76,0.0,0.0,33.5,84.1,rainy
JFK,2019-10-30,2.3,0.0,0.0,0.0,95.8,rainy
JFK,2019-10-31,5.23,0.0,0.0,72.1,84.7,rainy
JFK,2019-11-01,1.36,0.0,0.0,86.7,30.7,rainy
JFK,2019-11-02,0.0,0.0,0.0,85.0,33.4,cloudy
JFK,2019-11-03,0.0,0.0,0.0,72.0,37.0,cloudy
JFK,2019-11-04,0.0,0.0,0.0,72.0,39.3,cloudy
JFK,2019-11-05,0.0,0.0,0.0,81.5,58.5,cloudy
JFK,2019-11-06,0.01,0.0,0.0,100.1,24.2,rainy
JFK,2019-11-07,0.61,0.0,0.0,51.4,64.6,rainy
JFK,2019-11-08,0.0,0.0,0.0,64.8,42.6,wind
JFK,2019-11-09,0.0,0.0,0.0,96.1,43.7,cloudy
JFK,2019-11-10,0.0,0.0,0.0,31.7,64.6,cloudy
JFK,2019-11-11,0.0,0.0,0.0,77.8,70.5,cloudy
JFK,2019-11-12,0.6,0.0,0.0,59.4,68.4,rainy
JFK,2019-11-13,0.0,0.0,0.0,70.4,37.4,wind
JFK,2019-11-14,0.0,0.0,0.0,73.1,69.2,cloudy
JFK,2019-11-15,0.0,0.0,0.0,73.8,62.0,wind
JFK,2019-11-16,0.0,0.0,0.0,56.2,26.6,wind
JFK,2019-11-17,0.0,0.0,0.0,51.8,71.5,wind
JFK,2019-11-18,10.97,0.0,0.0,60.8,92.1,rainy
JFK,2019-11-19,5.27,0.0,0.0,96.1,76.8,rainy
JFK,2019-11-20,0.0,0.0,0.0,68.4,70.0,wind
JFK,2019-11-21,0.01,0.0,0.0,83.2,48.7,rainy
JFK,2019-11-22,1.06,0.0,0.0,65.5,66.9,rainy
JFK,2019-11-23,0.63,0.0,0.0,77.8,60.2,rainy
JFK,2019-11-24,18.79,0.0,0.0,55.3,44.9,rainy
JFK,2019-11-25,0.0,0.0,0.0,77.8,41.3,cloudy
JFK,2019-11-26,0.0,0.0,0.0,79.6,55.4,cloudy
JFK,2019-11-27,0.14,0.0,0.0,70.3,82.0,rainy
JFK,2019-11-28,0.17,0.0,0.0,79.4,55.3,rainy
JFK,2019-11-29,0.0,0.0,0.0,50.0,53.2,wind
JFK,2019-11-30,0.0,0.0,0.0,27.7,56.1,cloudy
JFK,2019-12-01,14.91,0.0,0.0,59.3,69.9,rainy
JFK,2019-12-02,9.55,1.88,1.88,54.1,91.7,snow
JFK,2019-12-03,0.54,1.04,3.0,66.6,61.8,snow
JFK,2019-12-04,0.0,0.86,1.04,86.9,74.8,snow
JFK,2019-12-05,0.0,0.0,0.0,76.0,61.5,wind
JFK,2019-12-06,0.0,0.0,0.0,77.8,64.8,wind
JFK,2019-12-07,0.0,0.0,0.0,51.8,35.7,wind
JFK,2019-12-08,0.0,0.0,0.0,35.3,50.9,cloudy
JFK,2019-12-09,42.25,0.0,0.0,57.2,87.1,rainy
JFK,2019-12-10,3.04,1.88,1.88,72.2,74.9,snow
JFK,2019-12-11,8.89,1.04,3.0,68.4,60.7,snow
JFK,2019-12-12,0.0,0.0,1.04,59.0,47.9,wind
JFK,2019-12-13,22.76,0.0,0.0,35.3,83.3,rainy
JFK,2019-12-14,49.85,0.0,0.0,64.6,72.6,rainy
JFK,2019-12-15,0.0,0.0,0.0,65.8,62.9,wind
JFK,2019-12-16,3.07,0.0,0.0,68.4,82.8,rainy
JFK,2019-12-17,28.87,0.0,0.0,49.6,87.1,rainy
JFK,2019-12-18,0.01,0.0,0.0,53.6,51.3,rainy
JFK,2019-12-19,0.0,0.0,0.0,66.6,38.7,wind
JFK,2019-12-20,0.0,0.0,0.0,74.0,33.3,cloudy
JFK,2019-12-21,0.0,0.0,0.0,63.0,68.7,cloudy
JFK,2019-12-22,0.0,0.0,0.0,29.5,18.1,sunny
JFK,2019-12-23,0.0,0.0,0.0,76.0,53.5,cloudy
JFK,2019-12-24,0.0,0.0,0.0,70.2,53.0,wind
JFK,2019-12-25,0.0,0.0,0.0,0.0,60.8,cloudy
JFK,2019-12-26,0.0,0.0,0.0,27.7,82.6,cloudy
JFK,2019-12-27,0.01,0.0,0.0,79.6,74.6,rainy
JFK,2019-12-28,0.0,0.0,0.0,79.6,69.2,cloudy
JFK,2019-12-29,7.87,0.0,0.0,0.0,73.1,rainy
JFK,2019-12-30,14.55,0.0,0.0,64.3,90.2,rainy
JFK,2019-12-31,0.01,0.0,0.0,85.1,81.9,rainy
LAX,2018-01-01,0.0,0.0,0.0,0.0,72.2,cloudy
LAX,2018-01-02,0.0,0.0,0.0,25.9,79.2,cloudy
LAX,2018-01-03,0.0,0.0,0.0,0.0,68.8,cloudy
LAX,2018-01-04,0.0,0.0,0.0,0.0,67.7,cloudy
LAX,2018-01-05,0.0,0.0,0.0,0.0,67.7,cloudy
LAX,2018-01-06,0.0,0.0,0.0,0.0,85.3,cloudy
LAX,2018-01-07,0.0,0.0,0.0,0.0,85.0,cloudy
LAX,2018-01-08,8.69,0.0,0.0,0.0,96.8,rainy
LAX,2018-01-09,28.02,0.0,0.0,63.9,78.4,rainy
LAX,2018-01-10,0.0,0.0,0.0,40.7,45.1,cloudy
LAX,2018-01-11,0.0,0.0,0.0,0.0,22.6,sunny
LAX,2018-01-12,0.0,0.0,0.0,0.0,57.1,cloudy
LAX,2018-01-13,0.0,0.0,0.0,0.0,56.3,cloudy
LAX,2018-01-14,0.0,0.0,0.0,0.0,62.0,cloudy
LAX,2018-01-15,0.0,0.0,0.0,0.0,60.1,cloudy
LAX,2018-01-16,0.0,0.0,0.0,0.0,74.1,cloudy
LAX,2018-01-17,0.0,0.0,0.0,0.0,47.1,cloudy
LAX,2018-01-18,0.0,0.0,0.0,0.0,46.2,cloudy
LAX,2018-01-19,0.0,0.0,0.0,27.7,83.0,cloudy
LAX,2018-01-20,0.0,0.0,0.0,49.9,43.4,wind
LAX,2018-01-21,0.0,0.0,0.0,0.0,41.8,cloudy
LAX,2018-01-22,0.0,0.0,0.0,0.0,17.2,sunny
LAX,2018-01-23,0.0,0.0,0.0,0.0,10.4,sunny
LAX,2018-01-24,0.0,0.0,0.0,0.0,33.3,cloudy
LAX,2018-01-25,0.0,0.0,0.0,35.3,44.2,cloudy
LAX,2018-01-26,0.0,0.0,0.0,38.7,37.3,cloudy
LAX,2018-01-27,0.0,0.0,0.0,0.0,40.5,cloudy
LAX,2018-01-28,0.0,0.0,0.0,31.7,18.1,sunny
LAX,2018-01-29,0.0,0.0,0.0,0.0,57.7,cloudy
LAX,2018-01-30,0.0,0.0,0.0,0.0,66.9,cloudy
LAX,2018-01-31,0.0,0.0,0.0,0.0,21.1,sunny
